Site ,Stem_Count,Flowering ,Elevation,Distance_from_Glacial_Terminus_(m),Zone ,Notes,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,65,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,7,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,15,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,40,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,8,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,7,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,15,N,1783,854,1928,,,
HM13,50,N,1783,854,1928,,,
HM13,9,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,2,Y,1700,1100,1928,,,
HM23,3,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,5,Y,1700,1100,1928,,,
HM23,3,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,9,Y,1700,1100,1928,,,
HM23,2,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,3,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,1,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,0,Y,1700,1100,1928,,,
HM23,2,Y,1700,1100,1928,,,
HM23,2,Y,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,9,N,1700,1100,1928,,,
HM23,7,N,1700,1100,1928,,,
HM23,17,N,1700,1100,1928,,,
HM23,9,N,1700,1100,1928,,,
HM23,16,N,1700,1100,1928,,,
HM23,8,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,13,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,3,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,3,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,4,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,5,N,1700,1100,1928,,,
HM23,7,N,1700,1100,1928,,,
HM23,4,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,12,N,1700,1100,1928,,,
HM23,3,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,3,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,3,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,3,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,4,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,2,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,12,N,1700,1100,1928,,,
HM23,6,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,0,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,1,N,1700,1100,1928,,,
HM23,27,N,1700,1100,1928,,,
HM23,18,N,1700,1100,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,4,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,0,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,6,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,3,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,0,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,0,Y,1702,1300,1928,,,
HM22,0,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,4,Y,1702,1300,1928,,,
HM22,2,Y,1702,1300,1928,,,
HM22,1,Y,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,6,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,3,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,3,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,3,N,1702,1300,1928,,,
HM22,7,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,13,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,5,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,8,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,8,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,7,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,3,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,6,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,5,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,3,N,1702,1300,1928,,,
HM22,7,N,1702,1300,1928,,,
HM22,2,N,1702,1300,1928,,,
HM22,52,N,1702,1300,1928,,,
HM22,6,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,9,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,222,N,1702,1300,1928,,,
HM22,224,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,160,N,1702,1300,1928,,,
HM22,7,N,1702,1300,1928,,,
HM22,42,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,4,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,10,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,19,N,1702,1300,1928,,,
HM22,14,N,1702,1300,1928,,,
HM22,21,N,1702,1300,1928,,,
HM22,0,N,1702,1300,1928,,,
HM22,45,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM22,1,N,1702,1300,1928,,,
HM10,1,Y,1696,1400,1928,,,
HM10,6,Y,1696,1400,1928,,,
HM10,2,Y,1696,1400,1928,,,
HM10,1,Y,1696,1400,1928,,,
HM10,2,Y,1696,1400,1928,,,
HM10,4,Y,1696,1400,1928,,,
HM10,1,Y,1696,1400,1928,,,
HM10,2,Y,1696,1400,1928,,,
HM10,4,Y,1696,1400,1928,,,
HM10,2,Y,1696,1400,1928,,,
HM10,1,Y,1696,1400,1928,,,
HM10,3,Y,1696,1400,1928,,,
HM10,8,Y,1696,1400,1928,,,
HM10,29,Y,1696,1400,1928,,,
HM10,82,Y,1696,1400,1928,,,
HM10,16,Y,1696,1400,1928,,,
HM10,7,Y,1696,1400,1928,,,
HM10,0,Y,1696,1400,1928,,,
HM10,2,Y,1696,1400,1928,,,
HM10,9,Y,1696,1400,1928,,,
HM10,2,Y,1696,1400,1928,,,
HM10,23,Y,1696,1400,1928,,,
HM10,16,Y,1696,1400,1928,,,
HM10,148,Y,1696,1400,1928,,,
HM10,21,Y,1696,1400,1928,,,
HM10,4,N,1696,1400,1928,,,
HM10,3,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,2,N,1696,1400,1928,,,
HM10,2,N,1696,1400,1928,,,
HM10,2,N,1696,1400,1928,,,
HM10,71,N,1696,1400,1928,,,
HM10,124,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,5,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,54,N,1696,1400,1928,,,
HM10,3,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,27,N,1696,1400,1928,,,
HM10,32,N,1696,1400,1928,,,
HM10,2,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,13,N,1696,1400,1928,,,
HM10,102,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,388,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,0,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,2,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM10,1,N,1696,1400,1928,,,
HM17,1,Y,1728,2000,core,,,
HM17,9,Y,1728,2000,core,,,
HM17,6,Y,1728,2000,core,,,
HM17,13,Y,1728,2000,core,,,
HM17,5,Y,1728,2000,core,,,
HM17,15,Y,1728,2000,core,,,
HM17,8,Y,1728,2000,core,,,
HM17,32,Y,1728,2000,core,,,
HM17,13,Y,1728,2000,core,,,
HM17,7,Y,1728,2000,core,,,
HM17,8,Y,1728,2000,core,,,
HM17,14,Y,1728,2000,core,,,
HM17,15,Y,1728,2000,core,,,
HM17,71,Y,1728,2000,core,,,
HM17,0,Y,1728,2000,core,,,
HM17,0,Y,1728,2000,core,,,
HM17,0,Y,1728,2000,core,,,
HM17,15,Y,1728,2000,core,,,
HM17,3,Y,1728,2000,core,,,
HM17,9,Y,1728,2000,core,,,
HM17,12,Y,1728,2000,core,,,
HM17,11,Y,1728,2000,core,,,
HM17,0,Y,1728,2000,core,,,
HM17,1,Y,1728,2000,core,,,
HM17,0,Y,1728,2000,core,,,
HM17,2,Y,1728,2000,core,,,
HM17,16,Y,1728,2000,core,,,
HM17,0,Y,1728,2000,core,,,
HM17,2,Y,1728,2000,core,,,
HM17,2,Y,1728,2000,core,,,
HM17,3,Y,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,7,N,1728,2000,core,,,
HM17,3,N,1728,2000,core,,,
HM17,2,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,5,N,1728,2000,core,,,
HM17,5,N,1728,2000,core,,,
HM17,2,N,1728,2000,core,,,
HM17,3,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,6,N,1728,2000,core,,,
HM17,2,N,1728,2000,core,,,
HM17,8,N,1728,2000,core,,,
HM17,5,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,3,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,2,N,1728,2000,core,,,
HM17,10,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,5,N,1728,2000,core,,,
HM17,8,N,1728,2000,core,,,
HM17,15,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,3,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,4,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,7,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,12,N,1728,2000,core,,,
HM17,10,N,1728,2000,core,,,
HM17,12,N,1728,2000,core,,,
HM17,5,N,1728,2000,core,,,
HM17,7,N,1728,2000,core,,,
HM17,5,N,1728,2000,core,,,
HM17,1,N,1728,2000,core,,,
HM17,7,N,1728,2000,core,,,
HM17,11,N,1728,2000,core,,,
HM17,18,N,1728,2000,core,,,
HM17,23,N,1728,2000,core,,,
HM17,3,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
