"Plot Title: garibaldi_hobo_3_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10208384, SEN S/N: 10208384)","Coupler Attached (LGR S/N: 10208384)","Host Connected (LGR S/N: 10208384)","Stopped (LGR S/N: 10208384)","End Of File (LGR S/N: 10208384)"
466,08/14/19 09:00:00  PM,12.304,,,,
467,08/14/19 10:00:00  PM,11.334,,,,
468,08/14/19 11:00:00  PM,10.651,,,,
469,08/15/19 12:00:00  AM,10.063,,,,
470,08/15/19 01:00:00  AM,9.472,,,,
471,08/15/19 02:00:00  AM,8.879,,,,
472,08/15/19 03:00:00  AM,8.581,,,,
473,08/15/19 04:00:00  AM,8.282,,,,
474,08/15/19 05:00:00  AM,7.983,,,,
475,08/15/19 06:00:00  AM,7.381,,,,
476,08/15/19 07:00:00  AM,7.582,,,,
477,08/15/19 08:00:00  AM,8.382,,,,
478,08/15/19 09:00:00  AM,9.275,,,,
479,08/15/19 10:00:00  AM,30.760,,,,
480,08/15/19 11:00:00  AM,21.378,,,,
481,08/15/19 12:00:00  PM,27.370,,,,
482,08/15/19 01:00:00  PM,31.472,,,,
483,08/15/19 02:00:00  PM,29.953,,,,
484,08/15/19 03:00:00  PM,28.258,,,,
485,08/15/19 04:00:00  PM,25.902,,,,
486,08/15/19 05:00:00  PM,22.717,,,,
487,08/15/19 06:00:00  PM,21.569,,,,
488,08/15/19 07:00:00  PM,19.187,,,,
489,08/15/19 08:00:00  PM,15.951,,,,
490,08/15/19 09:00:00  PM,13.846,,,,
491,08/15/19 10:00:00  PM,12.883,,,,
492,08/15/19 11:00:00  PM,11.916,,,,
493,08/16/19 12:00:00  AM,11.139,,,,
494,08/16/19 01:00:00  AM,10.553,,,,
495,08/16/19 02:00:00  AM,10.553,,,,
496,08/16/19 03:00:00  AM,10.161,,,,
497,08/16/19 04:00:00  AM,10.259,,,,
498,08/16/19 05:00:00  AM,10.259,,,,
499,08/16/19 06:00:00  AM,10.063,,,,
500,08/16/19 07:00:00  AM,10.553,,,,
501,08/16/19 08:00:00  AM,12.110,,,,
502,08/16/19 09:00:00  AM,13.750,,,,
503,08/16/19 10:00:00  AM,29.853,,,,
504,08/16/19 11:00:00  AM,28.555,,,,
505,08/16/19 12:00:00  PM,18.045,,,,
506,08/16/19 01:00:00  PM,15.473,,,,
507,08/16/19 02:00:00  PM,14.230,,,,
508,08/16/19 03:00:00  PM,14.134,,,,
509,08/16/19 04:00:00  PM,14.421,,,,
510,08/16/19 05:00:00  PM,13.654,,,,
511,08/16/19 06:00:00  PM,13.076,,,,
512,08/16/19 07:00:00  PM,12.497,,,,
513,08/16/19 08:00:00  PM,12.013,,,,
514,08/16/19 09:00:00  PM,11.722,,,,
515,08/16/19 10:00:00  PM,11.625,,,,
516,08/16/19 11:00:00  PM,11.334,,,,
517,08/17/19 12:00:00  AM,11.334,,,,
518,08/17/19 01:00:00  AM,11.236,,,,
519,08/17/19 02:00:00  AM,10.748,,,,
520,08/17/19 03:00:00  AM,10.944,,,,
521,08/17/19 04:00:00  AM,10.846,,,,
522,08/17/19 05:00:00  AM,10.748,,,,
523,08/17/19 06:00:00  AM,10.846,,,,
524,08/17/19 07:00:00  AM,10.651,,,,
